class,image_path,name,xmax,xmin,ymax,ymin
9,f7967f05b8c4c0a30d4acfb85d2d5552.jpg,CLUTTER_SIDEWALK,1411.4505615234375,429.56036376953125,813.2218017578125,425.7536315917969
3,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,GARBAGE,694.7762451171875,438.9033508300781,707.8733520507812,562.3076782226562
9,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,CLUTTER_SIDEWALK,1625.2554931640625,792.6534423828125,547.1925048828125,298.5696105957031
9,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,CLUTTER_SIDEWALK,1920.0,1423.6820068359375,507.45623779296875,246.3559112548828
3,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,GARBAGE,1015.6392822265625,772.7030029296875,494.71649169921875,351.91650390625
3,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,GARBAGE,1912.083984375,1701.33251953125,448.69207763671875,322.3326416015625
3,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,GARBAGE,587.5615234375,414.2817077636719,508.69354248046875,391.99566650390625
9,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,CLUTTER_SIDEWALK,652.9898681640625,0.0,599.853515625,346.284423828125
9,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,CLUTTER_SIDEWALK,995.1472778320312,239.81216430664062,569.4598388671875,345.05126953125
3,881d881f656bc7e49f0e5d9118d84d18.jpg,GARBAGE,1744.00244140625,1491.7249755859375,624.649169921875,371.9024963378906
3,881d881f656bc7e49f0e5d9118d84d18.jpg,GARBAGE,569.294921875,420.1402587890625,681.3067626953125,573.2945556640625
3,881d881f656bc7e49f0e5d9118d84d18.jpg,GARBAGE,1552.209716796875,1388.1375732421875,656.5025634765625,492.838134765625
3,881d881f656bc7e49f0e5d9118d84d18.jpg,GARBAGE,1920.0,1615.189697265625,581.7989501953125,245.54556274414062
3,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,669.17431640625,381.98016357421875,528.19580078125,358.671142578125
3,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1238.200439453125,967.322021484375,536.992431640625,396.7861633300781
3,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1070.4566650390625,822.613525390625,534.5518798828125,390.11114501953125
3,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1419.2835693359375,1144.79345703125,537.890869140625,403.76593017578125
3,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,861.6513671875,561.3578491210938,534.927734375,385.0833435058594
3,08019c477a11b63c1a21b1bd6a401609.jpg,GARBAGE,1383.051025390625,1111.4599609375,782.7899169921875,619.0494384765625
3,08019c477a11b63c1a21b1bd6a401609.jpg,GARBAGE,998.8060913085938,864.7379150390625,749.8046264648438,647.7020263671875
3,eaf124c6e5124e9e312fc6c7d3df02d9.jpg,GARBAGE,1550.2510986328125,1442.570556640625,528.9140014648438,436.192138671875
0,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,GRAFFITI,1262.09130859375,1050.8154296875,377.86370849609375,252.84524536132812
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,623.1034545898438,129.4512176513672,1080.0,551.620361328125
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,1915.5478515625,1446.615478515625,1080.0,611.928955078125
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,180.6015625,0.11280441284179688,868.599609375,518.095703125
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,474.4287414550781,279.4077453613281,384.02984619140625,282.0395202636719
3,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,GARBAGE,1147.38232421875,845.243896484375,480.90185546875,319.9959716796875
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,143.06924438476562,0.0,396.60479736328125,260.7721252441406
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,1630.568603515625,1356.80419921875,479.040771484375,350.86773681640625
3,7f13f4c3359586b7e8b1b67e17e07a5f.jpg,GARBAGE,1894.450927734375,1670.184814453125,825.4194946289062,655.1868286132812
3,7f13f4c3359586b7e8b1b67e17e07a5f.jpg,GARBAGE,1920.0,1756.64599609375,688.7898559570312,580.9639892578125
4,7f13f4c3359586b7e8b1b67e17e07a5f.jpg,CONSTRUCTION_ROAD,909.216064453125,412.12884521484375,573.192626953125,392.8612060546875
4,7f13f4c3359586b7e8b1b67e17e07a5f.jpg,CONSTRUCTION_ROAD,1285.093505859375,938.8743896484375,566.5003662109375,408.24407958984375
3,584ef2facd2b3c711db09625d74869d6.jpg,GARBAGE,761.0899047851562,645.0980224609375,535.5462646484375,436.2484130859375
0,584ef2facd2b3c711db09625d74869d6.jpg,GRAFFITI,1659.7152099609375,1412.654296875,441.76025390625,306.1399230957031
0,584ef2facd2b3c711db09625d74869d6.jpg,GRAFFITI,1787.759765625,1556.1456298828125,430.72198486328125,282.61260986328125
3,584ef2facd2b3c711db09625d74869d6.jpg,GARBAGE,865.70361328125,712.7154541015625,722.0934448242188,611.4476318359375
3,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,603.2640380859375,285.45556640625,631.4829711914062,448.3874816894531
3,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,855.47705078125,539.80029296875,610.8699340820312,412.0328369140625
3,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,316.8543701171875,116.96006774902344,614.7025146484375,472.0611572265625
3,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,835.1158447265625,624.4737548828125,645.8076171875,516.2763061523438
2,1d4c428a15d9f128095dca97460c63bd.jpg,POTHOLES,1920.0,1465.0828857421875,971.5530395507812,693.49658203125
4,ce51d6f11d6c26ca30f49648bbd7d780.jpg,CONSTRUCTION_ROAD,1489.6351318359375,665.1928100585938,552.1859741210938,272.58001708984375
4,452a214759bbf89d13fd2e74f740d760.jpg,CONSTRUCTION_ROAD,1910.5704345703125,691.322265625,1080.0,474.46160888671875
4,452a214759bbf89d13fd2e74f740d760.jpg,CONSTRUCTION_ROAD,1097.767822265625,0.0,1080.0,482.52490234375
9,990038ac7b8c82ca7f1ad37e97df4ab4.jpg,CLUTTER_SIDEWALK,1914.6875,1200.785400390625,649.1434326171875,351.65191650390625
9,990038ac7b8c82ca7f1ad37e97df4ab4.jpg,CLUTTER_SIDEWALK,1328.619140625,111.00833129882812,686.2647094726562,410.6666259765625
3,2b96d70e7d2441ed04011874d11cb08b.jpg,GARBAGE,1836.654052734375,1565.0416259765625,639.0588989257812,468.60455322265625
3,2b96d70e7d2441ed04011874d11cb08b.jpg,GARBAGE,1344.85400390625,1177.8123779296875,506.96728515625,393.98992919921875
3,2b96d70e7d2441ed04011874d11cb08b.jpg,GARBAGE,1920.0,1725.6134033203125,655.0216674804688,496.7657470703125
3,2b96d70e7d2441ed04011874d11cb08b.jpg,GARBAGE,1130.597412109375,1015.86962890625,507.7120361328125,419.93896484375
8,2b96d70e7d2441ed04011874d11cb08b.jpg,SAND_ON_ROAD,1524.1649169921875,1327.613037109375,487.78863525390625,360.0458984375
3,42d1e83d894ed7653a1709c2059e9005.jpg,GARBAGE,348.88836669921875,169.10621643066406,578.6903076171875,409.0556945800781
0,42d1e83d894ed7653a1709c2059e9005.jpg,GRAFFITI,760.0501708984375,554.4567260742188,550.3609619140625,388.3565368652344
3,d1b14e1ba05efc06c49d11ad0c9384bc.jpg,GARBAGE,1473.238525390625,1227.452880859375,607.5389404296875,438.44940185546875
3,d1b14e1ba05efc06c49d11ad0c9384bc.jpg,GARBAGE,881.5142822265625,731.13671875,491.01934814453125,374.8009033203125
3,d1b14e1ba05efc06c49d11ad0c9384bc.jpg,GARBAGE,965.57275390625,797.8013916015625,601.8936767578125,492.2531433105469
3,1cf78233077ac5bc53280421b9d9e964.jpg,GARBAGE,445.90899658203125,250.69601440429688,782.5526123046875,640.926513671875
2,1cf78233077ac5bc53280421b9d9e964.jpg,POTHOLES,1914.7496337890625,1392.1251220703125,993.6668701171875,546.1074829101562
2,1cf78233077ac5bc53280421b9d9e964.jpg,POTHOLES,200.1983184814453,0.0,469.13739013671875,301.6019287109375
9,2067c8023f1ff23275ff8b12b90f5bfe.jpg,CLUTTER_SIDEWALK,1920.0,1505.7423095703125,491.3033447265625,337.66986083984375
9,2067c8023f1ff23275ff8b12b90f5bfe.jpg,CLUTTER_SIDEWALK,1623.032470703125,1094.7789306640625,481.88421630859375,328.73175048828125
9,2067c8023f1ff23275ff8b12b90f5bfe.jpg,CLUTTER_SIDEWALK,479.84124755859375,0.0,464.35687255859375,285.79620361328125
9,2067c8023f1ff23275ff8b12b90f5bfe.jpg,CLUTTER_SIDEWALK,856.5416259765625,371.84539794921875,457.2710266113281,319.0871276855469
9,f69bd08699ac36e8abdb16d54124189d.jpg,CLUTTER_SIDEWALK,1905.7408447265625,1074.80126953125,703.82763671875,411.753662109375
3,f69bd08699ac36e8abdb16d54124189d.jpg,GARBAGE,1920.0,1718.144287109375,382.8117370605469,279.85272216796875
9,f69bd08699ac36e8abdb16d54124189d.jpg,CLUTTER_SIDEWALK,552.5213623046875,0.0,675.6932373046875,379.9091491699219
9,f69bd08699ac36e8abdb16d54124189d.jpg,CLUTTER_SIDEWALK,1213.318115234375,452.2088928222656,665.6055297851562,414.22271728515625
8,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,SAND_ON_ROAD,327.87896728515625,75.29075622558594,406.8148498535156,250.45733642578125
0,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,GRAFFITI,624.2960205078125,420.974365234375,352.1307373046875,236.67654418945312
0,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,GRAFFITI,402.13970947265625,226.05894470214844,340.63372802734375,247.90432739257812
7,4932d0b9cf95b54e3170f6568eb1a897.jpg,BAD_BILLBOARD,450.8426513671875,7.995002746582031,359.27349853515625,102.40266418457031
3,8a29d82f844e4dc0e41adc6cf832458a.jpg,GARBAGE,1850.1170654296875,1582.669189453125,585.87060546875,395.72625732421875
3,8a29d82f844e4dc0e41adc6cf832458a.jpg,GARBAGE,1920.0,1707.4288330078125,569.0716552734375,338.0660705566406
8,8a29d82f844e4dc0e41adc6cf832458a.jpg,SAND_ON_ROAD,1001.2767333984375,424.0562438964844,557.482177734375,273.54290771484375
3,8a29d82f844e4dc0e41adc6cf832458a.jpg,GARBAGE,1671.1893310546875,1265.468505859375,504.3025817871094,279.3271484375
3,0b7a8579f30ce5a8e2680bd34559955f.jpg,GARBAGE,1435.712890625,1293.2437744140625,596.4711303710938,502.57568359375
4,0c36c2e1f46f11c5d5bd490ec73b4632.jpg,CONSTRUCTION_ROAD,1917.6025390625,1428.983154296875,594.6212158203125,380.0679016113281
4,0c36c2e1f46f11c5d5bd490ec73b4632.jpg,CONSTRUCTION_ROAD,1631.4664306640625,1198.0662841796875,551.9869384765625,368.7929992675781
4,1aea650e4c165ce54c077c04d3d1bf51.jpg,CONSTRUCTION_ROAD,1909.75927734375,868.0225830078125,706.3429565429688,302.34564208984375
7,9f208c21db1b0f84255ee78da187cb22.jpg,BAD_BILLBOARD,1430.5396728515625,903.4059448242188,480.6258544921875,287.59002685546875
7,9f208c21db1b0f84255ee78da187cb22.jpg,BAD_BILLBOARD,1645.1767578125,1227.4952392578125,482.95037841796875,286.88507080078125
7,9f208c21db1b0f84255ee78da187cb22.jpg,BAD_BILLBOARD,1898.616455078125,1650.080078125,435.7451477050781,303.069091796875
4,9f208c21db1b0f84255ee78da187cb22.jpg,CONSTRUCTION_ROAD,247.15370178222656,0.0,595.1636962890625,426.3672180175781
2,77e032e5e179f764f42e6f813cbbcc67.jpg,POTHOLES,871.412841796875,446.927978515625,889.0204467773438,601.343505859375
2,77e032e5e179f764f42e6f813cbbcc67.jpg,POTHOLES,1293.8165283203125,1010.5028076171875,569.267822265625,420.0557556152344
0,215c367d69d411036629305b56064958.jpg,GRAFFITI,1050.651123046875,697.2440185546875,460.7324523925781,216.59170532226562
0,215c367d69d411036629305b56064958.jpg,GRAFFITI,1734.8499755859375,1460.9744873046875,488.8495788574219,290.6396789550781
0,215c367d69d411036629305b56064958.jpg,GRAFFITI,1307.377685546875,950.5103759765625,420.3520202636719,229.77012634277344
0,215c367d69d411036629305b56064958.jpg,GRAFFITI,1600.7098388671875,1327.150146484375,470.9180603027344,241.9737548828125
7,eb01623edde288678af80a5de0b3ea57.jpg,BAD_BILLBOARD,453.9859619140625,348.2269287109375,376.2977294921875,284.037353515625
7,eb01623edde288678af80a5de0b3ea57.jpg,BAD_BILLBOARD,408.95977783203125,286.9177551269531,373.53570556640625,280.7877197265625
7,eb01623edde288678af80a5de0b3ea57.jpg,BAD_BILLBOARD,514.1118774414062,391.97650146484375,385.6255187988281,291.5730895996094
9,cbbe9ca1f1de6c0258ff6dff6af2f5b9.jpg,CLUTTER_SIDEWALK,1900.444580078125,1076.148193359375,659.977783203125,388.8271484375
9,cbbe9ca1f1de6c0258ff6dff6af2f5b9.jpg,CLUTTER_SIDEWALK,1258.0689697265625,0.0,638.1849365234375,382.6896057128906
4,41d30f0788ae446d77c4afc3d54ce7bc.jpg,CONSTRUCTION_ROAD,857.8617553710938,373.52276611328125,581.8724365234375,237.7235107421875
4,41d30f0788ae446d77c4afc3d54ce7bc.jpg,CONSTRUCTION_ROAD,1851.96044921875,1166.426025390625,635.9684448242188,175.6062469482422
4,41d30f0788ae446d77c4afc3d54ce7bc.jpg,CONSTRUCTION_ROAD,655.230224609375,0.0,702.92724609375,238.708251953125
4,41d30f0788ae446d77c4afc3d54ce7bc.jpg,CONSTRUCTION_ROAD,1920.0,1484.2374267578125,771.3397216796875,154.71575927734375
3,97f9c878faeebdbed2e7174163b2f355.jpg,GARBAGE,1905.0106201171875,1637.56201171875,824.5281372070312,655.3719482421875
3,97f9c878faeebdbed2e7174163b2f355.jpg,GARBAGE,1919.7872314453125,1809.5108642578125,718.9605712890625,596.923583984375
3,97f9c878faeebdbed2e7174163b2f355.jpg,GARBAGE,1779.0361328125,1606.70703125,791.0941772460938,659.7860107421875
3,97f9c878faeebdbed2e7174163b2f355.jpg,GARBAGE,1860.1168212890625,1685.0357666015625,737.2623291015625,628.2472534179688
3,a828c28e6dc3b6e61cc3665f8a429262.jpg,GARBAGE,450.10235595703125,139.25625610351562,614.986328125,447.15667724609375
3,a828c28e6dc3b6e61cc3665f8a429262.jpg,GARBAGE,1135.7696533203125,706.3592529296875,555.2666015625,357.87762451171875
3,a828c28e6dc3b6e61cc3665f8a429262.jpg,GARBAGE,1637.23876953125,1377.1519775390625,569.2266845703125,423.59405517578125
3,a828c28e6dc3b6e61cc3665f8a429262.jpg,GARBAGE,779.89892578125,493.7501220703125,483.05645751953125,330.37603759765625
3,a828c28e6dc3b6e61cc3665f8a429262.jpg,GARBAGE,1920.0,1743.9423828125,571.3726196289062,400.0582275390625
8,439c12d525f8929cc1f1edf49d4e0aaa.jpg,SAND_ON_ROAD,1532.030517578125,1158.51953125,625.9027709960938,368.68914794921875
3,439c12d525f8929cc1f1edf49d4e0aaa.jpg,GARBAGE,1214.8304443359375,1104.1153564453125,531.7545776367188,433.3517761230469
8,439c12d525f8929cc1f1edf49d4e0aaa.jpg,SAND_ON_ROAD,1920.0,1439.3380126953125,719.3631591796875,340.8675537109375
8,439c12d525f8929cc1f1edf49d4e0aaa.jpg,SAND_ON_ROAD,647.46923828125,244.49423217773438,581.0104370117188,376.97247314453125
8,439c12d525f8929cc1f1edf49d4e0aaa.jpg,SAND_ON_ROAD,1170.1641845703125,919.2247314453125,537.700927734375,385.40826416015625
3,bac6f16b0559e86e6c578cd94059373b.jpg,GARBAGE,1000.1485595703125,745.5435180664062,683.3265991210938,497.813720703125
0,bac6f16b0559e86e6c578cd94059373b.jpg,GRAFFITI,343.23614501953125,62.00236129760742,624.3921508789062,354.0965576171875
3,f658eded3a1b62c49c694b89fcbad239.jpg,GARBAGE,273.6590881347656,126.78799438476562,792.58544921875,684.6959228515625
3,8490fce8846ed511909d0d03edf82974.jpg,GARBAGE,1126.4091796875,961.9777221679688,721.0198974609375,614.0416259765625
0,bd8eab1b2a24730ef6c18bbed8bce596.jpg,GRAFFITI,1033.95556640625,721.4022216796875,602.2637329101562,387.53466796875
0,bd8eab1b2a24730ef6c18bbed8bce596.jpg,GRAFFITI,1274.6431884765625,1103.424560546875,560.617919921875,387.54986572265625
3,3d46e39f820eb580d37f36f8313f75b7.jpg,GARBAGE,1105.61474609375,914.590087890625,667.3177490234375,473.83392333984375
4,9eab0b3a986b4ae7a047ca350b0c282c.jpg,CONSTRUCTION_ROAD,1090.474609375,0.0,1080.0,273.3227233886719
4,9eab0b3a986b4ae7a047ca350b0c282c.jpg,CONSTRUCTION_ROAD,1920.0,650.69189453125,1080.0,312.01171875
4,9eab0b3a986b4ae7a047ca350b0c282c.jpg,CONSTRUCTION_ROAD,1920.0,1384.205810546875,1080.0,275.06231689453125
9,b1caa54795d3d110f0ebf21c3c6ac3bd.jpg,CLUTTER_SIDEWALK,1172.26171875,0.0,1080.0,452.09320068359375
9,b1caa54795d3d110f0ebf21c3c6ac3bd.jpg,CLUTTER_SIDEWALK,1914.1728515625,920.0000610351562,1080.0,504.08197021484375
9,b1caa54795d3d110f0ebf21c3c6ac3bd.jpg,CLUTTER_SIDEWALK,522.6223754882812,0.0,1080.0,435.26043701171875
0,a25e623ffe18e3b5b148418ce9f8afcf.jpg,GRAFFITI,1303.3194580078125,1006.3705444335938,339.02764892578125,210.81069946289062
7,a25e623ffe18e3b5b148418ce9f8afcf.jpg,BAD_BILLBOARD,1311.128662109375,1013.788330078125,341.8431091308594,206.529296875
7,a4d73699d5641b65180a291fdd178fba.jpg,BAD_BILLBOARD,566.620361328125,205.07965087890625,494.6353454589844,313.04388427734375
7,a4d73699d5641b65180a291fdd178fba.jpg,BAD_BILLBOARD,94.9251708984375,0.0,495.2403564453125,317.12615966796875
5,112163fa3fc4b9a69adf807c252535c4.jpg,BROKEN_SIGNAGE,1634.002685546875,1311.0595703125,473.43841552734375,314.3741149902344
9,112163fa3fc4b9a69adf807c252535c4.jpg,CLUTTER_SIDEWALK,1606.0821533203125,1347.2391357421875,468.55584716796875,319.03887939453125
3,230385e4d7eb12d3c5e384261648c3c6.jpg,GARBAGE,1471.350830078125,1124.8138427734375,991.0556640625,751.4583740234375
3,230385e4d7eb12d3c5e384261648c3c6.jpg,GARBAGE,1513.1171875,1106.39990234375,849.8296508789062,565.4871215820312
2,230385e4d7eb12d3c5e384261648c3c6.jpg,POTHOLES,237.03338623046875,0.0,708.019775390625,477.59783935546875
3,de784c3cafba2924890093dbd4267f9c.jpg,GARBAGE,669.0476684570312,464.500732421875,598.29345703125,478.5350646972656
3,de784c3cafba2924890093dbd4267f9c.jpg,GARBAGE,189.26644897460938,3.215841293334961,869.406982421875,737.5355224609375
3,de784c3cafba2924890093dbd4267f9c.jpg,GARBAGE,313.4017639160156,155.03956604003906,754.7810668945312,633.0716552734375
9,de784c3cafba2924890093dbd4267f9c.jpg,CLUTTER_SIDEWALK,242.82078552246094,0.0,592.7215576171875,305.6966857910156
3,c0da26b9b0a574260bc19361c69b36cc.jpg,GARBAGE,1720.758056640625,1303.680419921875,578.6485595703125,232.87506103515625
3,c0da26b9b0a574260bc19361c69b36cc.jpg,GARBAGE,1501.94580078125,1143.922607421875,548.880126953125,269.2323303222656
8,c0da26b9b0a574260bc19361c69b36cc.jpg,SAND_ON_ROAD,1438.4530029296875,635.0440673828125,833.7437744140625,225.9512939453125
3,c0da26b9b0a574260bc19361c69b36cc.jpg,GARBAGE,1920.0,1788.513427734375,487.5297546386719,361.4944152832031
9,d9a543221435783c40f33712faa6e771.jpg,CLUTTER_SIDEWALK,1322.742431640625,550.7579345703125,941.468994140625,586.7023315429688
3,d9a543221435783c40f33712faa6e771.jpg,GARBAGE,1919.8472900390625,1193.5667724609375,1013.751220703125,590.4578857421875
3,d9a543221435783c40f33712faa6e771.jpg,GARBAGE,1850.642578125,1527.095947265625,914.2992553710938,682.4478759765625
9,d9a543221435783c40f33712faa6e771.jpg,CLUTTER_SIDEWALK,843.8988647460938,0.900054931640625,1066.0625,534.6447143554688
3,4fe5880d1db190490e8f74c790ccae0c.jpg,GARBAGE,1920.0,1665.832275390625,539.4910888671875,358.07958984375
3,4fe5880d1db190490e8f74c790ccae0c.jpg,GARBAGE,1781.6640625,1535.98583984375,455.10888671875,282.9110107421875
9,c5c7c6650ee744ea414a481456bf4e94.jpg,CLUTTER_SIDEWALK,887.6982421875,14.9461669921875,609.6370849609375,403.47955322265625
0,c5c7c6650ee744ea414a481456bf4e94.jpg,GRAFFITI,898.1881713867188,706.8544921875,361.6615905761719,252.75143432617188
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,1796.9439697265625,942.473388671875,762.1624755859375,575.269287109375
9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,914.5638427734375,16.00726318359375,812.54833984375,594.4872436523438
3,371f3ffe7c6a0d897c4f34b99d2be9b2.jpg,GARBAGE,670.2093505859375,531.942138671875,513.4319458007812,422.08721923828125
7,371f3ffe7c6a0d897c4f34b99d2be9b2.jpg,BAD_BILLBOARD,1438.714111328125,1297.930908203125,400.384033203125,291.8163757324219
7,371f3ffe7c6a0d897c4f34b99d2be9b2.jpg,BAD_BILLBOARD,1379.30224609375,1205.615966796875,401.35736083984375,302.12139892578125
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,524.0744018554688,0.0,476.056884765625,313.1153564453125
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,1065.6419677734375,395.15692138671875,461.69757080078125,314.5765380859375
7,8477d95486d5c0eced0873c48c94299e.jpg,BAD_BILLBOARD,1669.0469970703125,1166.666748046875,336.9845886230469,22.783424377441406
7,8477d95486d5c0eced0873c48c94299e.jpg,BAD_BILLBOARD,1917.2574462890625,1522.0411376953125,187.17108154296875,0.0
4,f8f3c4ce5e23d368822799e2fa12ca1f.jpg,CONSTRUCTION_ROAD,778.1046752929688,241.3165283203125,565.4964599609375,192.9630889892578
4,f8f3c4ce5e23d368822799e2fa12ca1f.jpg,CONSTRUCTION_ROAD,918.26953125,624.85546875,474.96343994140625,284.4100036621094
9,01b010e04b475afa9b1e4e564000970d.jpg,CLUTTER_SIDEWALK,1083.817626953125,0.0,613.483642578125,404.4344787597656
9,01b010e04b475afa9b1e4e564000970d.jpg,CLUTTER_SIDEWALK,1759.0572509765625,1232.3720703125,570.4242553710938,405.2720031738281
9,01b010e04b475afa9b1e4e564000970d.jpg,CLUTTER_SIDEWALK,1920.0,1667.0797119140625,582.5089111328125,403.131103515625
3,01b010e04b475afa9b1e4e564000970d.jpg,GARBAGE,1445.639892578125,1233.37841796875,572.2939453125,408.815185546875
9,01b010e04b475afa9b1e4e564000970d.jpg,CLUTTER_SIDEWALK,1496.277099609375,967.2301025390625,585.194091796875,406.412109375
3,17498f8e4591a6004cdafd1abb05640e.jpg,GARBAGE,1251.0263671875,1095.970458984375,484.4879150390625,369.4141845703125
4,3b18edc84a69785a65a87f9cf4683d76.jpg,CONSTRUCTION_ROAD,934.903076171875,257.9712219238281,598.3468017578125,196.313720703125
4,3b18edc84a69785a65a87f9cf4683d76.jpg,CONSTRUCTION_ROAD,519.2593994140625,0.0,833.685791015625,82.28874206542969
0,f50f59b0689cbf75960272c07b846ea3.jpg,GRAFFITI,1299.3707275390625,1140.4532470703125,448.6436767578125,321.24456787109375
0,f50f59b0689cbf75960272c07b846ea3.jpg,GRAFFITI,1384.9486083984375,1232.9644775390625,450.54510498046875,309.86627197265625
2,f50f59b0689cbf75960272c07b846ea3.jpg,POTHOLES,364.7676086425781,0.0,1080.0,667.3810424804688
3,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,625.66650390625,462.8006286621094,313.8736572265625,175.5973663330078
3,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,538.739501953125,388.666259765625,330.79437255859375,200.93310546875
3,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,1920.0,1808.5673828125,435.1610107421875,288.07696533203125
3,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,1709.3983154296875,1520.996337890625,387.6781005859375,250.62783813476562
3,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,695.1221313476562,530.3905639648438,298.6822509765625,160.6816864013672
3,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,1278.10693359375,1159.7698974609375,420.3474426269531,327.844970703125
7,80c474e15f1ce8d4feb5c005777e12d5.jpg,BAD_BILLBOARD,1458.0206298828125,958.4715576171875,374.12371826171875,161.56333923339844
3,80c474e15f1ce8d4feb5c005777e12d5.jpg,GARBAGE,775.563720703125,640.9283447265625,441.643798828125,350.8863830566406
9,d13d9a31e561768f075148900d34e9a5.jpg,CLUTTER_SIDEWALK,1920.0,1382.18603515625,514.0882568359375,325.074462890625
9,d13d9a31e561768f075148900d34e9a5.jpg,CLUTTER_SIDEWALK,763.8765869140625,275.41229248046875,523.9411010742188,355.4674072265625
9,d13d9a31e561768f075148900d34e9a5.jpg,CLUTTER_SIDEWALK,996.445068359375,636.1277465820312,496.3251953125,368.02923583984375
9,d13d9a31e561768f075148900d34e9a5.jpg,CLUTTER_SIDEWALK,356.180908203125,0.0,523.5048828125,361.191162109375
9,d13d9a31e561768f075148900d34e9a5.jpg,CLUTTER_SIDEWALK,1290.7159423828125,889.4976196289062,492.1755065917969,357.2489318847656
9,d13d9a31e561768f075148900d34e9a5.jpg,CLUTTER_SIDEWALK,1518.6083984375,1081.227294921875,487.7769470214844,358.2702941894531
3,ee059d3eb6b48cde05c441c5d948cc4d.jpg,GARBAGE,1920.0,1546.6549072265625,800.2581787109375,580.324951171875
9,ee059d3eb6b48cde05c441c5d948cc4d.jpg,CLUTTER_SIDEWALK,1920.0,1386.8968505859375,963.41162109375,523.9156494140625
7,ee059d3eb6b48cde05c441c5d948cc4d.jpg,BAD_BILLBOARD,243.36068725585938,74.05569458007812,494.29412841796875,402.8152770996094
7,9f7ff9dbe56f412589a0e680e9aebe90.jpg,BAD_BILLBOARD,1462.060791015625,956.4435424804688,374.6631774902344,160.49368286132812
3,9f7ff9dbe56f412589a0e680e9aebe90.jpg,GARBAGE,780.8348388671875,636.187744140625,444.1914367675781,350.81048583984375
3,2d40dca305f21725a769fc25242f5089.jpg,GARBAGE,1515.3680419921875,1147.296630859375,937.054443359375,783.515380859375
4,2d40dca305f21725a769fc25242f5089.jpg,CONSTRUCTION_ROAD,1053.0831298828125,0.0,989.61376953125,313.4385070800781
4,2d40dca305f21725a769fc25242f5089.jpg,CONSTRUCTION_ROAD,1899.561767578125,489.3423156738281,965.6032104492188,338.1992492675781
4,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,827.546630859375,423.1910705566406,518.5357666015625,238.83457946777344
4,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,1459.943603515625,889.1944580078125,550.1436767578125,200.41329956054688
4,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,673.9299926757812,125.79313659667969,616.9334716796875,125.97789001464844
4,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,428.90216064453125,0.0,705.615234375,127.41886138916016
4,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,1920.0,1199.6761474609375,657.1834716796875,207.828857421875
0,2f233b0f2f99aa1b767c87faae1bad5c.jpg,GRAFFITI,973.9660034179688,195.51296997070312,532.6415405273438,229.45870971679688
